TUCASEID,TEAGE_EC,TEELDUR,TEELWHO,TEELYRS,TRELHH,TUECLNO,TULINENO,TXAGE_EC,TXELDUR,TXELWHO,TXELYRS
20130605131716,74,4,33,8,0,5,-1,0,0,0,0
20130605131727,85,2,44,-1,0,2,-1,60,0,0,-1
20130605131728,85,1,48,-1,0,6,-1,60,0,0,-1
20130605131739,56,2,33,-1,0,4,-1,0,0,0,-1
20130605131823,77,4,33,2,0,2,-1,0,0,0,0
20130605131823,78,3,56,-1,0,3,-1,0,0,0,-1
20130605131823,85,3,56,-1,0,4,-1,60,0,0,-1
20130605131835,85,4,47,5,0,4,-1,60,0,0,0
20130605131842,68,4,34,10,0,2,-1,0,0,0,0
20130605131848,73,1,37,-1,0,2,-1,0,0,0,-1
20130605131852,72,4,47,4,0,7,-1,0,0,0,0
20130605131855,85,4,24,6,1,2,2,0,0,0,0
20130605131860,63,4,33,9,0,4,-1,0,0,0,0
20130605131864,85,4,43,2,0,2,-1,60,0,0,0
20130605131880,78,1,33,-1,0,2,-1,0,0,0,-1
20130605131902,75,4,24,7,1,2,2,0,0,0,0
20130605131923,85,4,33,8,0,3,-1,60,0,0,0
20130605131928,85,4,33,5,0,7,-1,60,0,0,0
20130605131928,62,3,43,-1,0,8,-1,0,0,0,-1
20130605131952,76,4,33,2,0,6,-1,0,0,0,0
20130605131957,80,4,20,3,1,2,2,0,42,0,42
20130605131975,85,3,34,-1,0,2,-1,60,0,0,-1
20130605131985,66,3,20,-1,1,2,2,0,0,0,-1
20130605131987,80,4,34,8,0,3,-1,60,0,0,0
20130605131989,80,2,33,-1,0,3,-1,60,0,0,-1
20130605132002,78,2,56,-1,0,4,-1,0,0,0,-1
20130605132002,80,2,56,-1,0,5,-1,60,0,0,-1
20130605132053,62,3,33,-1,0,5,-1,0,0,0,-1
20130605132053,62,3,34,-1,0,6,-1,0,0,0,-1
20130605132057,62,4,43,4,0,3,-1,0,0,0,0
20130605132057,78,4,33,6,0,4,-1,0,0,0,0
20130605132057,50,4,43,4,0,5,-1,0,0,0,0
20130605132061,70,4,33,5,0,5,-1,0,0,0,0
20130605132073,72,3,56,-1,0,2,-1,0,0,0,-1
20130605132073,73,1,56,-1,0,3,-1,0,0,0,-1
20130605132073,75,1,56,-1,0,4,-1,0,0,0,-1
20130605132073,65,1,56,-1,0,5,-1,0,0,0,-1
20130605132073,66,1,56,-1,0,6,-1,0,0,0,-1
20130605132075,85,3,34,-1,0,5,-1,60,0,0,-1
20130605132095,80,4,33,5,0,3,-1,60,0,0,0
20130605132097,80,4,20,2,1,2,2,0,0,0,0
20130605132133,85,3,44,-1,0,3,-1,60,0,0,-1
20130605132151,85,4,41,10,0,2,-1,60,0,0,0
20130605132152,85,4,34,20,0,2,-1,60,0,0,0
20130605132155,66,4,24,2,1,2,2,0,0,0,0
20130605132174,67,4,20,1,1,2,2,0,0,0,0
20130605132184,62,4,33,3,0,9,-1,0,0,0,0
20130605132222,67,1,48,-1,0,6,-1,0,0,0,-1
20130605132260,80,4,43,3,0,2,-1,60,0,0,0
20130605132265,60,4,35,6,0,2,-1,0,0,0,0
20130605132272,69,3,43,-1,0,2,-1,0,0,0,-1
20130605132276,85,4,33,5,0,3,-1,60,0,0,0
20130605132276,85,4,34,5,0,4,-1,60,0,0,0
20130605132320,85,2,33,-1,0,2,-1,60,0,0,-1
20130605132325,65,4,44,2,0,2,-1,0,0,0,0
20130605132325,59,4,44,2,0,3,-1,0,0,0,0
20130605132334,80,4,20,4,1,2,2,0,0,0,0
20130605132343,75,2,43,-1,0,2,-1,0,0,0,-1
20130605132347,85,4,33,40,0,3,-1,60,0,0,0
20130605132352,65,4,43,8,0,2,-1,0,0,0,0
20130605132354,69,4,30,5,1,3,3,0,0,0,0
20130605132358,80,4,33,20,0,3,-1,60,0,0,0
20130605132358,80,4,34,20,0,4,-1,60,0,0,0
20130605132358,60,4,49,5,0,5,-1,0,0,0,0
20130605132365,85,3,47,-1,0,4,-1,60,0,0,-1
20130605132365,80,3,47,-1,0,5,-1,0,0,0,-1
20130605132385,85,3,20,-1,1,2,2,0,0,0,-1
20130605132387,74,1,41,-1,0,4,-1,0,0,0,-1
20130605132387,79,1,42,-1,0,5,-1,0,0,0,-1
20130605132397,67,2,44,-1,0,7,-1,0,0,0,-1
20130605132405,80,2,33,-1,0,3,-1,60,0,0,-1
20130605132407,79,4,24,10,1,2,2,0,0,0,0
20130605132407,71,4,24,10,1,3,3,0,0,0,0
20130605132439,78,4,49,20,0,3,-1,0,0,0,0
20130605132523,85,4,26,5,1,6,6,0,0,0,0
20130606130017,80,4,43,4,0,2,-1,0,0,0,0
20130606130050,66,4,33,2,0,2,-1,0,0,0,0
20130606130068,80,4,33,13,0,2,-1,60,0,0,0
20130606130097,58,4,33,15,0,2,-1,0,0,0,0
20130606130504,68,4,20,2,1,2,2,0,0,0,0
20130606130542,85,3,33,-1,0,2,-1,0,0,0,-1
20130606130546,76,1,39,-1,0,5,-1,0,0,0,-1
20130606130574,70,3,47,-1,0,5,-1,0,0,0,-1
20130606130631,64,2,40,-1,0,5,-1,0,0,0,-1
20130606130745,85,4,47,10,0,5,-1,60,0,0,0
20130606130869,85,4,43,9,0,2,-1,60,0,0,0
20130606130869,85,4,43,6,0,3,-1,60,0,0,0
20130606130961,80,4,33,5,0,7,-1,60,0,0,0
20130606130962,66,4,33,4,0,3,-1,0,0,0,0
20130606131003,80,1,47,-1,0,5,-1,0,0,0,-1
20130606131105,62,1,43,-1,0,3,-1,0,0,0,-1
20130606131105,80,3,43,-1,0,4,-1,60,0,0,-1
20130606131108,85,4,24,3,1,2,2,0,0,0,0
20130606131217,80,4,33,3,0,2,-1,0,0,0,0
20130606131240,63,3,33,-1,0,2,-1,0,0,0,-1
20130606131240,73,3,56,-1,0,3,-1,0,0,0,-1
20130606131295,85,3,39,-1,0,2,-1,60,0,0,-1
20130606131395,80,4,33,3,0,2,-1,60,0,0,0
20130606131516,80,4,33,5,0,2,-1,60,0,0,0
20130606131516,85,4,34,5,0,3,-1,60,0,0,0
20130606131622,75,4,43,5,0,2,-1,0,0,0,0
20130606131622,75,4,43,5,0,3,-1,0,0,0,0
20130606131652,58,1,33,-1,0,3,-1,0,0,0,-1
20130606131652,59,4,34,2,0,4,-1,0,0,0,0
20130606131779,75,4,33,2,0,4,-1,0,0,0,0
20130606131779,79,4,34,2,0,5,-1,0,0,0,0
20130606131892,64,4,43,2,0,2,-1,0,0,0,0
20130606131907,85,4,44,5,0,2,-1,60,0,0,0
20130606131907,85,1,44,-1,0,3,-1,61,0,0,-1
20130606132007,49,1,33,-1,0,4,-1,0,0,0,-1
20130606132007,49,1,24,-1,1,3,3,0,0,0,-1
20130606132015,80,4,43,3,0,2,-1,60,0,0,0
20130606132015,85,4,44,2,0,3,-1,60,0,0,0
20130606132104,65,1,43,-1,0,2,-1,0,0,0,-1
20130606132124,80,4,33,5,0,3,-1,60,0,0,0
20130606132139,80,4,33,4,0,2,-1,60,0,0,0
20130606132211,85,4,24,5,1,3,3,0,0,0,0
20130606132465,85,4,34,5,0,2,-1,60,0,0,0
20130606132465,80,4,43,12,0,3,-1,60,0,0,0
20130606132465,62,4,35,12,0,4,-1,0,0,0,0
20130705130713,85,3,33,-1,0,3,-1,60,0,0,-1
20130705130836,80,4,24,2,1,2,2,0,0,0,0
20130705130888,80,4,33,15,0,3,-1,60,0,0,0
20130705130888,85,4,39,10,0,4,-1,60,0,0,0
20130705130975,70,4,43,2,0,3,-1,0,0,0,0
20130705131039,69,4,25,5,1,2,2,0,0,0,0
20130705131332,85,4,47,2,0,5,-1,60,0,0,0
20130705131427,85,4,33,3,0,3,-1,60,0,0,0
20130705131479,73,4,56,5,0,2,-1,0,0,0,0
20130705131634,85,1,56,-1,0,4,-1,60,0,0,-1
20130705131634,72,1,56,-1,0,5,-1,0,0,0,-1
20130705131677,60,2,38,-1,0,3,-1,0,0,0,-1
20130705131829,80,4,35,10,0,4,-1,0,0,0,0
20130705131862,80,4,33,10,0,3,-1,60,0,0,0
20130705131912,85,1,34,-1,0,6,-1,60,0,0,-1
20130705131937,85,4,47,4,0,3,-1,60,0,0,0
20130705131937,52,4,43,2,0,4,-1,0,0,0,0
20130705132163,80,1,33,-1,0,2,-1,60,0,0,-1
20130705132212,85,4,33,4,0,5,-1,60,0,0,0
20130705132399,80,4,40,4,0,5,-1,60,0,0,0
20130705132434,68,3,40,-1,0,5,-1,0,0,0,-1
20130705132434,58,3,39,-1,0,6,-1,0,0,0,-1
20130705132463,69,4,47,3,0,3,-1,0,0,0,0
20130705132465,80,4,33,24,0,2,-1,60,0,0,0
20130705132465,85,4,41,20,0,3,-1,60,0,0,0
20130705132475,85,4,33,7,0,6,-1,60,0,0,0
20130705132481,85,4,47,2,0,5,-1,60,0,0,0
20130705132519,80,4,56,2,0,4,-1,60,0,0,0
20130705132519,50,1,56,-1,0,5,-1,0,0,0,-1
20130705132519,70,1,56,-1,0,6,-1,0,0,0,-1
20130706130007,78,4,47,10,0,3,-1,0,0,0,0
20130706130007,80,4,47,16,0,4,-1,60,0,0,0
20130706130007,70,3,44,-1,0,5,-1,0,0,0,-1
20130706130053,65,4,44,3,0,5,-1,0,0,0,0
20130706130091,85,4,47,6,0,4,-1,60,0,0,0
20130706130102,65,1,33,-1,0,6,-1,0,0,0,-1
20130706130113,75,2,43,-1,0,2,-1,0,0,0,-1
20130706130524,76,4,47,2,0,8,-1,0,0,0,0
20130706130524,76,1,48,-1,0,9,-1,0,0,0,-1
20130706130538,56,1,33,-1,0,4,-1,0,0,0,-1
20130706130600,72,4,39,5,0,4,-1,0,0,0,0
20130706130600,80,1,43,-1,0,5,-1,60,0,0,-1
20130706130600,72,4,33,10,0,6,-1,0,0,0,0
20130706130642,78,4,56,2,0,2,-1,0,0,0,0
20130706130642,80,4,56,2,0,3,-1,60,0,0,0
20130706130713,58,4,33,3,0,6,-1,0,0,0,0
20130706130713,52,4,41,7,0,7,-1,0,0,0,0
20130706130713,20,1,49,-1,0,8,-1,0,0,0,-1
20130706130723,85,1,49,-1,0,2,-1,0,0,0,-1
20130706130743,43,4,25,1,1,3,3,0,0,0,0
20130706130747,85,4,44,20,0,2,-1,60,0,0,0
20130706130790,85,4,39,24,0,5,-1,60,0,0,0
20130706130796,67,4,33,2,0,2,-1,0,0,0,0
20130706130796,71,4,34,4,0,3,-1,0,0,0,0
20130706130797,67,4,40,8,0,3,-1,0,0,0,0
20130706130822,85,4,33,8,0,3,-1,0,0,0,0
20130706130863,85,3,47,-1,0,6,-1,60,0,0,-1
20130706130922,85,4,34,3,0,3,-1,60,0,0,0
20130706130922,85,4,41,15,0,4,-1,60,0,0,0
20130706130940,73,4,47,2,0,2,-1,0,0,0,0
20130706130940,40,2,33,-1,0,3,-1,0,0,0,-1
20130706130945,85,4,33,4,0,2,-1,60,0,0,0
20130706130971,85,4,56,2,0,3,-1,60,0,0,0
20130706130971,72,4,56,2,0,4,-1,0,0,0,0
20130706130979,69,3,34,-1,0,2,-1,0,0,0,-1
20130706131001,51,1,40,-1,0,3,-1,0,0,0,-1
20130706131014,85,4,33,7,0,3,-1,60,0,0,0
20130706131016,85,4,47,2,0,4,-1,60,0,0,0
20130706131031,68,2,20,-1,1,2,2,0,0,0,-1
20130706131038,74,4,33,5,0,5,-1,0,0,0,0
20130706131058,85,4,47,2,0,3,-1,60,42,0,42
20130706131058,85,4,48,2,0,4,-1,60,42,0,42
20130706131073,80,4,34,3,0,2,-1,0,0,0,0
20130706131107,63,4,40,2,0,5,-1,0,0,0,0
20130706131125,61,4,39,2,0,5,-1,0,0,0,0
20130706131125,61,4,26,2,1,4,4,0,0,0,0
20130706131130,85,4,33,8,0,3,-1,60,0,0,0
20130706131180,65,4,24,7,1,2,2,0,0,0,0
20130706131208,65,4,44,10,0,3,-1,0,0,0,0
20130706131231,80,1,33,-1,0,2,-1,60,0,0,-1
20130706131235,85,4,56,2,0,4,-1,0,0,0,42
20130706131235,85,4,56,2,0,5,-1,0,0,0,42
20130706131239,67,1,39,-1,0,4,-1,0,0,0,-1
20130706131239,70,4,33,2,0,5,-1,0,0,0,0
20130706131239,68,3,34,-1,0,6,-1,0,0,0,-1
20130706131275,79,4,33,7,0,2,-1,0,0,0,0
20130706131291,78,4,39,12,0,5,-1,0,0,0,0
20130706131306,68,3,33,-1,0,2,-1,0,0,0,-1
20130706131310,79,4,47,2,0,3,-1,0,0,0,0
20130706131353,85,4,33,5,0,3,-1,0,0,0,0
20130706131389,70,4,56,12,0,2,-1,0,0,0,0
20130706131389,85,4,56,12,0,3,-1,60,0,0,0
20130706131389,80,4,56,12,0,4,-1,60,0,0,0
20130706131389,74,4,56,12,0,5,-1,42,0,0,0
20130706131405,75,4,33,5,0,4,-1,0,0,0,0
20130706131409,77,3,33,-1,0,4,-1,0,0,0,-1
20130706131409,77,3,34,-1,0,5,-1,0,0,0,-1
20130706131417,74,4,33,10,0,5,-1,0,0,0,0
20130706131421,72,1,44,-1,0,3,-1,0,0,0,-1
20130706131430,77,4,33,5,0,3,-1,0,0,0,0
20130706131445,80,1,47,-1,0,4,-1,60,0,0,-1
20130706131449,72,4,41,2,0,2,-1,0,0,0,0
20130706131459,70,4,44,3,0,5,-1,0,0,0,0
20130706131459,70,4,44,3,0,6,-1,0,0,0,0
20130706131466,85,2,34,-1,0,2,-1,60,0,0,-1
20130706131520,66,4,56,4,0,2,-1,42,0,0,0
20130706131540,70,1,44,-1,0,2,-1,0,0,0,-1
20130706131563,85,4,43,3,0,2,-1,0,0,0,0
20130706131567,80,3,33,-1,0,3,-1,60,0,0,-1
20130706131567,85,4,34,2,0,4,-1,0,0,0,0
20130706131589,64,4,33,5,0,6,-1,0,0,0,0
20130706131589,67,4,34,5,0,7,-1,0,0,0,0
20130706131593,78,4,20,2,1,2,2,0,0,0,0
20130706131662,85,1,44,-1,0,4,-1,60,0,0,-1
20130706131662,85,1,44,-1,0,5,-1,60,0,0,-1
20130706131678,85,4,44,2,0,7,-1,60,0,0,0
20130706131681,72,1,49,-1,0,3,-1,0,0,0,-1
20130706131681,75,3,43,-1,0,4,-1,0,0,0,-1
20130706131681,80,4,33,8,0,5,-1,60,0,0,0
20130706131681,68,3,43,-1,0,6,-1,42,42,42,-1
20130706131681,63,4,39,2,0,7,-1,42,42,42,42
20130706131690,85,4,43,5,0,3,-1,60,0,0,0
20130706131690,85,4,43,5,0,4,-1,60,0,0,0
20130706131702,74,4,33,2,0,2,-1,0,0,0,0
20130706131708,77,4,33,9,0,3,-1,0,0,0,0
20130706131708,76,4,34,10,0,4,-1,0,0,0,0
20130706131735,65,2,33,-1,0,4,-1,0,0,0,-1
20130706131739,80,4,33,5,0,3,-1,60,0,0,0
20130706131739,79,4,39,2,0,4,-1,0,0,0,0
20130706131739,80,4,40,2,0,5,-1,0,0,0,0
20130706131759,85,4,33,4,0,2,-1,60,0,0,0
20130706131761,57,1,34,-1,0,6,-1,0,0,0,-1
20130706131766,69,4,43,8,0,2,-1,0,0,0,0
20130706131767,85,4,43,15,0,2,-1,60,0,0,0
20130706131800,68,1,33,-1,0,5,-1,0,0,0,-1
20130706131800,70,1,34,-1,0,6,-1,0,0,0,-1
20130706131806,74,4,26,3,1,4,4,0,0,0,0
20130706131821,80,4,43,2,0,5,-1,60,0,0,0
20130706131821,75,2,56,-1,0,6,-1,0,0,0,-1
20130706131852,74,4,38,6,0,2,-1,0,0,0,0
20130706131852,70,4,49,6,0,3,-1,0,0,0,0
20130706131852,73,1,38,-1,0,4,-1,0,0,0,-1
20130706131857,85,4,33,10,0,2,-1,60,0,0,0
20130706131876,69,1,41,-1,0,4,-1,0,0,0,-1
20130706131883,85,4,34,7,0,2,-1,60,0,0,0
20130706131939,85,3,47,-1,0,6,-1,60,0,0,-1
20130706131939,60,1,56,-1,0,7,-1,0,0,0,-1
20130706131939,60,2,56,-1,0,8,-1,0,0,0,-1
20130706131939,60,2,56,-1,0,9,-1,0,0,0,-1
20130706131939,73,4,26,4,1,5,5,0,0,0,0
20130706131959,60,1,41,-1,0,4,-1,0,0,0,-1
20130706131973,77,3,34,-1,0,5,-1,0,0,0,-1
20130706131985,72,3,43,-1,0,2,-1,0,0,0,-1
20130706131985,71,4,43,5,0,3,-1,0,0,0,0
20130706131994,85,4,44,2,0,3,-1,0,0,0,0
20130706132002,74,4,34,35,0,3,-1,0,0,0,0
20130706132013,85,4,33,5,0,3,-1,60,0,0,0
20130706132025,85,4,26,6,1,8,8,0,0,0,0
20130706132038,69,1,37,-1,0,3,-1,0,0,0,-1
20130706132099,73,4,33,6,0,6,-1,0,0,0,0
20130706132099,56,1,20,-1,1,2,2,0,0,0,-1
20130706132107,75,4,44,4,0,2,-1,0,0,0,0
20130706132141,80,4,47,5,0,5,-1,60,0,0,0
20130706132141,73,4,47,5,0,6,-1,0,0,0,0
20130706132153,85,4,33,5,0,3,-1,0,0,0,0
20130706132153,85,4,34,5,0,4,-1,60,0,0,0
20130706132154,80,4,49,5,0,2,-1,60,0,0,42
20130706132155,73,1,41,-1,0,3,-1,0,0,0,-1
20130706132160,78,4,56,4,0,2,-1,0,0,0,0
20130706132160,80,4,56,4,0,3,-1,60,0,0,0
20130706132188,85,4,33,3,0,3,-1,60,0,0,0
20130706132191,74,3,44,-1,0,4,-1,0,0,0,-1
20130706132197,62,4,33,3,0,2,-1,42,42,42,42
20130706132205,85,3,24,-1,1,2,2,0,0,0,-1
20130706132213,75,4,56,3,0,4,-1,0,0,0,0
20130706132226,66,1,33,-1,0,4,-1,0,0,0,-1
20130706132227,55,3,24,-1,1,3,3,0,0,0,-1
20130706132243,61,2,33,-1,0,8,-1,0,0,0,-1
20130706132269,64,4,47,6,0,10,-1,0,0,0,0
20130706132269,68,4,48,6,0,11,-1,0,0,0,0
20130706132277,73,4,33,25,0,2,-1,0,0,0,0
20130706132288,70,4,41,10,0,5,-1,0,0,0,0
20130706132303,79,4,47,6,0,7,-1,0,0,0,0
20130706132333,85,4,33,2,0,2,-1,60,0,0,0
20130706132379,85,3,44,-1,0,3,-1,60,0,0,-1
20130706132379,80,4,44,3,0,4,-1,60,0,0,0
20130706132379,65,4,56,2,0,5,-1,0,0,0,0
20130706132379,76,2,24,-1,1,2,2,0,0,0,-1
20130706132389,85,4,33,15,0,6,-1,60,0,0,0
20130706132409,80,4,34,3,0,5,-1,60,0,0,0
20130706132414,74,4,33,2,0,3,-1,0,0,0,0
20130706132414,80,4,34,2,0,4,-1,60,0,0,0
20130706132433,85,4,47,20,0,3,-1,60,0,0,0
20130706132433,80,4,41,8,0,4,-1,0,0,0,0
20130706132447,65,1,34,-1,0,5,-1,0,0,0,-1
20130706132452,85,4,34,5,0,2,-1,60,0,0,0
20130706132503,68,4,43,4,0,2,-1,0,0,0,0
20130706132526,85,2,44,-1,0,3,-1,0,0,0,-1
20130706132538,85,3,48,-1,0,4,-1,60,0,0,-1
20130706132542,75,3,33,-1,0,3,-1,0,0,0,-1
20130706132549,65,4,47,2,0,5,-1,0,0,0,0
20130706132549,65,4,48,2,0,6,-1,0,0,0,0
20130707130514,72,1,20,-1,1,2,2,0,0,0,-1
20130707130567,80,4,39,2,0,3,-1,60,0,0,0
20130707130757,85,2,33,-1,0,3,-1,60,0,0,-1
20130707130766,72,4,33,3,0,7,-1,0,0,0,0
20130707130833,80,4,33,20,0,5,-1,60,0,0,0
20130707130833,76,4,39,15,0,6,-1,0,0,0,0
20130707130833,80,4,56,10,0,7,-1,60,0,0,0
20130707130833,80,4,56,10,0,8,-1,60,0,0,0
20130707130834,80,4,43,3,0,3,-1,0,42,0,42
20130707130854,75,4,43,2,0,3,-1,0,0,0,0
20130707130854,75,4,43,2,0,4,-1,0,0,0,0
20130707130908,85,4,33,10,0,3,-1,60,0,0,0
20130707130961,60,4,43,40,0,2,-1,0,0,0,0
20130707130961,60,4,43,40,0,3,-1,0,0,0,0
20130707130961,60,4,43,40,0,4,-1,0,0,0,0
20130707130961,60,4,43,40,0,5,-1,0,0,0,0
20130707130961,60,4,43,40,0,6,-1,0,0,0,0
20130707131048,74,4,44,1,0,2,-1,0,0,0,0
20130707131105,85,4,33,9,0,3,-1,60,0,0,0
20130707131250,80,1,43,-1,0,2,-1,60,0,0,-1
20130707131310,85,4,40,3,0,3,-1,60,0,0,0
20130707131359,85,4,48,5,0,7,-1,0,0,0,0
20130707131367,56,1,38,-1,0,2,-1,0,0,0,-1
20130707131367,80,4,43,3,0,3,-1,60,0,0,0
20130707131581,78,4,56,3,0,4,-1,0,0,0,0
20130707131663,69,1,33,-1,0,3,-1,0,0,0,-1
20130707131727,53,3,34,-1,0,2,-1,0,0,0,-1
20130707131728,85,1,47,-1,0,7,-1,60,0,0,-1
20130707131864,80,4,33,9,0,3,-1,60,0,0,0
20130707131896,78,1,41,-1,0,2,-1,0,0,0,-1
20130707131950,50,2,56,-1,0,4,-1,0,0,0,-1
20130707132006,85,4,43,2,0,2,-1,60,0,0,42
20130707132006,85,4,43,4,0,3,-1,60,42,0,42
20130707132024,58,1,24,-1,1,3,3,0,0,0,-1
20130707132038,70,4,41,3,0,6,-1,0,0,0,0
20130707132084,85,4,33,5,0,2,-1,60,0,0,0
20130707132160,80,4,47,20,0,5,-1,60,0,0,0
20130707132160,85,4,48,20,0,6,-1,60,0,0,0
20130707132160,80,4,44,15,0,7,-1,0,0,0,0
20130707132302,44,4,33,8,0,3,-1,0,0,0,0
20130707132305,67,4,33,5,0,5,-1,0,0,0,0
20130707132350,80,4,33,10,0,2,-1,60,0,0,0
20130707132368,79,4,43,4,0,3,-1,0,0,0,0
20130707132368,85,4,44,15,0,4,-1,60,0,0,0
20130707132368,85,4,42,15,0,5,-1,60,0,0,0
20130707132368,85,4,41,15,0,6,-1,60,0,0,0
20130707132368,85,4,44,15,0,7,-1,60,0,0,0
20130707132418,85,1,43,-1,0,2,-1,60,0,0,-1
20130707132418,85,1,43,-1,0,3,-1,60,0,0,-1
20130707132421,75,4,33,30,0,2,-1,0,0,0,0
20130707132430,80,4,43,5,0,2,-1,60,0,0,0
20130805130047,75,4,44,7,0,6,-1,0,0,0,0
20130805131830,71,1,26,-1,1,2,2,0,0,0,-1
20130805131830,71,2,26,-1,1,4,4,0,0,0,-1
20130806130592,85,4,43,8,0,3,-1,60,0,0,0
20130806130718,80,4,41,2,0,3,-1,60,0,0,0
20130806130758,69,4,33,20,0,3,-1,0,0,0,0
20130806130758,72,4,34,20,0,4,-1,0,0,0,0
20130806130765,63,3,33,-1,0,5,-1,0,0,0,-1
20130806130929,72,3,33,-1,0,5,-1,0,0,0,-1
20130806130929,67,4,39,4,0,6,-1,0,0,0,0
20130806131004,80,4,47,4,0,4,-1,60,0,0,0
20130806131004,70,4,48,2,0,5,-1,0,0,0,0
20130806131273,80,4,47,3,0,4,-1,60,0,0,0
20130806131359,76,4,33,10,0,5,-1,0,0,0,0
20130806131359,77,4,43,10,0,6,-1,0,0,0,0
20130806131392,66,3,40,-1,0,5,-1,0,0,0,-1
20130806131408,85,4,47,2,0,7,-1,60,0,0,0
20130806131408,85,4,48,2,0,8,-1,60,0,0,0
20130806131542,85,1,33,-1,0,3,-1,60,0,0,-1
20130806131542,85,1,34,-1,0,4,-1,60,0,0,-1
20130806131552,80,4,33,15,0,3,-1,0,0,0,0
20130806131554,80,4,56,17,0,7,-1,0,0,0,0
20130806131995,85,4,20,5,1,2,2,0,0,0,0
20130806132020,59,4,33,4,0,2,-1,0,0,0,0
20130806132081,65,4,38,3,0,2,-1,0,0,0,0
20130806132088,85,4,47,10,0,4,-1,60,0,0,0
20130806132097,73,4,44,10,0,8,-1,42,0,0,0
20130806132138,80,4,33,5,0,4,-1,60,0,0,0
20130806132138,80,4,34,5,0,5,-1,60,0,0,0
20130806132138,85,4,41,5,0,6,-1,61,0,0,0
20130806132138,85,4,42,5,0,7,-1,0,0,0,0
20130806132249,77,4,56,10,0,4,-1,42,0,0,0
20130806132292,80,4,33,2,0,2,-1,60,0,0,0
20130806132331,77,4,33,7,0,2,-1,0,0,0,0
20130806132380,85,1,39,-1,0,5,-1,60,0,0,-1
20130806132420,85,4,47,2,0,3,-1,60,0,0,0
20130807130006,67,3,44,-1,0,3,-1,0,0,0,-1
20130807130035,78,4,33,6,0,4,-1,0,0,0,0
20130807130093,85,3,47,-1,0,2,-1,60,0,0,-1
20130807130093,79,3,47,-1,0,3,-1,0,0,0,-1
20130807130153,54,4,25,20,1,2,2,0,0,0,0
20130807130515,80,1,33,-1,0,2,-1,60,0,0,-1
20130807130559,63,4,34,3,0,3,-1,0,0,0,0
20130807130585,80,1,48,-1,0,4,-1,60,0,0,-1
20130807130585,80,1,48,-1,0,5,-1,60,0,0,-1
20130807130598,85,2,34,-1,0,3,-1,60,0,0,-1
20130807130611,80,1,37,-1,0,3,-1,60,0,0,-1
20130807130639,85,3,33,-1,0,2,-1,60,0,0,-1
20130807130639,85,3,34,-1,0,3,-1,60,0,0,-1
20130807130649,76,4,24,15,1,2,2,0,0,0,0
20130807130653,78,2,34,-1,0,5,-1,0,0,0,-1
20130807130656,69,4,33,2,0,4,-1,0,0,0,0
20130807130692,77,4,34,3,0,2,-1,0,0,0,0
20130807130697,72,1,47,-1,0,6,-1,0,0,0,-1
20130807130706,70,1,47,-1,0,5,-1,0,0,0,-1
20130807130716,85,4,24,12,1,2,2,0,0,0,0
20130807130755,85,1,24,-1,1,2,2,0,0,0,-1
20130807130760,85,4,20,67,1,2,2,0,0,0,0
20130807130777,80,4,47,4,0,7,-1,60,0,0,0
20130807130798,50,4,44,2,0,4,-1,0,0,0,0
20130807130813,75,4,44,2,0,4,-1,0,0,0,0
20130807130877,75,4,47,2,0,4,-1,0,0,0,0
20130807130898,85,1,39,-1,0,3,-1,60,0,0,-1
20130807130900,77,4,33,5,0,6,-1,0,0,0,0
20130807130900,78,4,34,5,0,7,-1,0,0,0,0
20130807130950,80,4,33,2,0,3,-1,60,0,0,0
20130807130950,80,4,34,2,0,4,-1,60,0,0,0
20130807130958,73,3,33,-1,0,2,-1,0,0,0,-1
20130807130958,73,3,34,-1,0,3,-1,0,0,0,-1
20130807130974,85,1,34,-1,0,5,-1,60,0,0,-1
20130807130974,79,1,33,-1,0,6,-1,0,0,0,-1
20130807130974,60,1,38,-1,0,7,-1,0,0,0,-1
20130807130983,85,4,34,10,0,3,-1,60,0,0,0
20130807131031,66,4,20,6,1,2,2,0,0,0,0
20130807131038,85,4,47,5,0,9,-1,61,0,0,0
20130807131041,85,4,34,10,0,3,-1,60,0,0,0
20130807131042,77,2,43,-1,0,2,-1,0,0,0,-1
20130807131069,85,4,39,3,0,3,-1,60,0,0,0
20130807131069,85,4,40,3,0,4,-1,60,0,0,0
20130807131116,64,2,20,-1,1,2,2,0,0,0,-1
20130807131147,85,4,33,5,0,3,-1,60,0,0,0
20130807131158,85,4,24,11,1,2,2,0,0,0,0
20130807131176,56,3,56,-1,0,4,-1,0,0,0,-1
20130807131176,54,4,56,3,0,5,-1,0,0,0,0
20130807131213,79,4,34,10,0,6,-1,0,0,0,0
20130807131213,77,4,39,10,0,7,-1,0,0,0,0
20130807131217,79,4,34,3,0,4,-1,0,0,0,0
20130807131232,79,1,49,-1,0,3,-1,0,0,0,-1
20130807131254,77,4,33,6,0,6,-1,0,0,0,0
20130807131254,78,4,34,6,0,7,-1,0,0,0,0
20130807131260,85,3,43,-1,0,2,-1,60,0,0,-1
20130807131269,80,2,24,-1,1,4,4,0,0,0,-1
20130807131309,85,4,43,15,0,3,-1,60,0,0,0
20130807131309,75,4,43,9,0,4,-1,0,0,0,0
20130807131316,75,4,47,2,0,6,-1,0,0,0,0
20130807131320,80,4,33,2,0,3,-1,60,0,0,0
20130807131357,80,3,33,-1,0,3,-1,0,0,0,-1
